Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,3578596339057980160,188.8935138,-10.0692809,14.343,1.674,0.0,0.0,0.0,0.37,0.37,2.25,3.795,,,,1.086,,Gaia_DR3,-36.719,-11.761,-36.719,0.027,-11.761,0.02
Gaia,DR3,3578596339057283072,188.8928062,-10.0689498,18.659,2.411,0.651,0.0008,2.2404,0.37,,,3.827,,,,1.027,,,-37.034,-11.862,-36.579,0.288,-11.6,0.176
