Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,5136559128264765184,31.9091626,-20.6618419,12.336,1.127,0.0,0.0,0.0,-3.38,-3.38,0.82,4.985,,,,0.903,,Gaia_DR3,-9.144,7.989,-9.144,0.011,7.989,0.01
Gaia,DR3,5135882623670830336,27.6930423,-21.4463949,19.912,2.547,1.46,4.012,22.2303,-2.89,,,4.601,,,,1.043,,,-8.451,7.555,-7.134,0.457,8.075,0.355
