Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,852857845015534080,152.1027773,55.5399563,10.315,0.755,0.0,0.0,0.0,5.32,5.32,0.21,6.297,,,,1.067,,Gaia_DR3,-21.596,-26.714,-21.596,0.013,-26.714,0.015
Gaia,DR3,1018207694999325056,140.9245885,49.953072,19.502,0.45,1.15,8.7569,25.6579,9.04,,,6.04,,,,2.106,,,-15.484,-27.558,-14.37,0.434,-28.508,0.455
