Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,6294955311720593024,207.2061207,-17.6098986,14.173,1.145,0.0,0.0,0.0,-26.73,-26.73,3.63,2.365,,,,1.1,,Gaia_DR3,-23.129,-0.175,-23.129,0.027,-0.175,0.021
Gaia,DR3,6295149783544390912,206.9343651,-16.7918376,19.029,2.726,2.08,0.8583,25.6128,-26.52,,,2.234,,,,1.084,,,-21.906,0.045,-21.0,0.388,-0.327,0.305
