Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,2577432178095422976,16.2274756,7.269217,14.753,1.315,0.0,0.0,0.0,17.25,17.25,4.03,2.107,,,,1.011,,Gaia_DR3,22.744,0.946,22.744,0.036,0.946,0.025
Gaia,DR3,2552164194002907904,14.8181519,4.6676785,19.113,3.017,2.763,2.9551,27.2346,15.87,,,2.058,,,,1.026,,,22.386,1.308,23.354,0.404,0.601,0.277
