Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,3788394461991295488,166.4296241,-5.0794871,11.362,0.707,0.0,0.0,0.0,16.95,16.95,0.54,2.783,,,,0.965,,Gaia_DR3,-24.734,-13.13,-24.734,0.022,-13.13,0.017
Gaia,DR3,3789844954051531904,169.2050015,-3.970779,18.974,-0.366,0.97,2.9806,20.2253,14.46,,,2.848,,,,1.031,,,-25.717,-13.718,-26.292,0.317,-13.624,0.259
