Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,3817000078053804672,169.4836553,5.9882856,14.244,1.528,0.0,0.0,0.0,8.34,8.34,4.2,3.898,,,,1.037,,Gaia_DR3,8.947,-24.299,8.947,0.023,-24.299,0.02
Gaia,DR3,3811069655931313536,170.6304228,2.871011,16.475,2.236,0.156,3.3203,29.037,10.15,,,4.326,,,,1.021,,,9.719,-26.523,9.697,0.068,-26.383,0.058
