Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,2576563907506735232,16.7615026,6.588797,13.764,0.957,0.0,0.0,0.0,-19.13,-19.13,2.72,1.633,,,,1.015,,Gaia_DR3,14.573,-6.905,14.573,0.024,-6.905,0.015
Gaia,DR3,2576219515553622528,17.4932357,5.6069503,19.744,1.901,2.324,1.222,15.1036,-18.25,,,1.614,,,,1.051,,,14.469,-6.95,13.873,0.513,-7.469,0.416
Gaia,DR3,2576245083494483712,18.0395947,5.8887157,19.405,2.143,2.175,1.4506,15.5048,-17.95,,,1.635,,,,0.974,,,14.713,-7.026,14.005,0.453,-6.78,0.303
Gaia,DR3,2564184403010458752,17.7710489,5.256299,19.648,2.264,2.474,1.6685,29.9449,-17.92,,,1.701,,,,1.043,,,15.279,-7.373,14.396,0.541,-7.29,0.386
