Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,5086537022856406272,52.8180377,-23.8197961,11.585,0.744,0.0,0.0,0.0,-5.67,-5.67,0.5,3.153,,,,1.688,,Gaia_DR3,2.012,-26.579,2.012,0.029,-26.579,0.025
Gaia,DR3,5099294239657903360,48.5649036,-22.6781771,19.904,2.086,1.608,4.0709,22.5153,-6.62,,,3.163,,,,1.046,,,0.957,-26.627,0.171,0.429,-25.898,0.594
