Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,2424621502311961344,4.1463471,-10.9764229,12.081,0.717,0.0,0.0,0.0,24.68,24.68,1.02,1.851,,,,1.748,,Gaia_DR3,1.769,-1.68,1.769,0.029,-1.68,0.017
Gaia,DR3,2423254324026101504,5.322909,-13.4539007,18.222,2.26,0.945,2.7313,25.7444,24.93,,,1.853,,,,1.002,,,1.583,-1.256,1.445,0.16,-1.598,0.128
