Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,1585783740516554624,224.3560046,44.2743237,12.211,0.76,0.0,0.0,0.0,-44.68,-44.68,0.69,1.931,,,,0.866,,Gaia_DR3,-19.831,10.118,-19.831,0.008,10.118,0.011
Gaia,DR3,1489350386008135296,223.1348377,41.963407,20.254,2.481,2.162,2.4768,24.8077,-44.86,,,1.894,,,,0.99,,,-19.863,8.914,-19.968,0.409,8.057,0.438
Gaia,DR3,1589993839259627520,222.616046,46.6115082,19.107,2.626,0.873,2.6366,29.7005,-42.59,,,1.869,,,,1.015,,,-19.775,10.073,-20.051,0.17,9.867,0.221
