Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,2512413932376364288,26.7932246,3.1329294,12.772,0.803,0.0,0.0,0.0,-6.57,-6.57,2.11,2.321,,,,1.164,,Gaia_DR3,-5.276,-22.087,-5.276,0.031,-22.087,0.017
Gaia,DR3,2512344452689990912,27.1582745,2.8998148,19.418,2.473,2.465,0.4327,11.9009,-6.45,,,2.261,,,,0.912,,,-5.127,-21.527,-4.12,0.536,-22.132,0.393
