Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,2582898606311167872,16.6550302,10.1897403,12.402,0.933,0.0,0.0,0.0,8.01,8.01,1.26,3.211,,,,0.986,,Gaia_DR3,11.112,13.32,11.112,0.019,13.32,0.015
Gaia,DR3,2581559465573005440,15.8076857,9.9023193,19.774,2.566,1.846,0.8825,5.462,7.68,,,3.239,,,,0.98,,,11.25,13.49,10.173,0.567,14.144,0.4
