Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,3598004677793811584,184.0545152,-3.5530887,12.529,0.871,0.0,0.0,0.0,-11.71,-11.71,1.27,3.206,,,,1.123,,Gaia_DR3,-16.127,0.613,-16.127,0.018,0.613,0.015
Gaia,DR3,3601045652078296576,179.3721802,-3.0742857,19.892,3.01,1.612,4.6989,25.5927,-9.72,,,3.232,,,,0.966,,,-16.851,0.757,-17.946,0.675,0.853,0.304
