Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,3697828548204889344,181.6296086,-1.1606015,14.339,0.878,0.0,0.0,0.0,-3.75,-3.75,9.83,1.338,,,,0.979,,Gaia_DR3,-21.504,-11.109,-21.504,0.035,-11.109,0.026
Gaia,DR3,3698979492065851136,180.9416334,0.2527503,19.098,2.216,2.855,1.5719,21.0619,-3.8,,,1.33,,,,0.965,,,-21.388,-11.013,-20.609,0.442,-11.198,0.387
