Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,1023967108706495360,136.425999,55.307123,14.656,2.092,0.0,0.0,0.0,-17.58,-17.58,3.36,5.335,,,,1.177,,Gaia_DR3,-3.586,-56.841,-3.586,0.034,-56.841,0.034
Gaia,DR3,1026566044955536384,142.4207319,58.6049517,18.462,3.036,0.299,4.6401,23.7164,-20.72,,,4.876,,,,0.939,,,-6.646,-50.387,-6.342,0.116,-50.435,0.125
