Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,3624969886932157568,199.8315193,-8.5095382,12.313,0.842,0.0,0.0,0.0,-14.59,-14.59,1.16,3.139,,,,0.955,,Gaia_DR3,1.125,-12.567,1.125,0.023,-12.567,0.013
Gaia,DR3,3610995781337725440,201.1935049,-11.9999265,19.554,2.83,1.245,3.7388,28.9066,-13.37,,,2.958,,,,1.057,,,1.316,-12.371,0.54,0.551,-12.393,0.224
