Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,3608139421926380544,202.3313748,-14.3594353,13.19,0.829,0.0,0.0,0.0,0.03,0.03,1.74,1.609,,,,1.01,,Gaia_DR3,-12.188,3.542,-12.188,0.016,3.542,0.01
Gaia,DR3,3610309651721820416,203.8172725,-12.4658369,19.67,2.445,2.884,2.3821,25.9037,-0.54,,,1.616,,,,1.055,,,-12.256,3.486,-13.017,0.553,4.107,0.261
