Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,3700295641843380224,186.802695,1.5668635,12.362,0.755,0.0,0.0,0.0,-13.52,-13.52,2.01,2.392,,,,0.99,,Gaia_DR3,1.785,3.19,1.785,0.019,3.19,0.019
Gaia,DR3,3706864811506167936,187.8248882,3.9386873,19.792,2.474,2.18,2.5822,21.6568,-13.18,,,2.457,,,,0.963,,,1.96,3.562,0.843,0.683,3.393,0.404
