Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,5472386851683941376,154.2710582,-25.2762992,12.269,0.872,0.0,0.0,0.0,4.37,4.37,0.87,2.947,,,,1.111,,Gaia_DR3,-21.796,-7.423,-21.796,0.014,-7.423,0.013
Gaia,DR3,5467879536907725568,157.279125,-27.8300011,18.719,2.86,0.718,3.7093,22.7808,3.27,,,3.008,,,,1.023,,,-22.174,-7.989,-22.621,0.275,-8.072,0.267
Gaia,DR3,5470868868506300544,159.0602003,-24.9212155,19.797,2.502,2.056,4.3512,26.3153,1.64,,,2.909,,,,0.943,,,-21.378,-8.098,-22.555,0.487,-8.551,0.642
Gaia,DR3,5659866980221214976,150.5276185,-23.8296541,18.749,2.755,1.322,3.6993,28.8141,6.16,,,2.799,,,,1.06,,,-20.697,-6.565,-21.268,0.237,-6.033,0.226
