Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,3811032513054107648,170.1554746,2.5027554,12.731,0.885,0.0,0.0,0.0,16.94,16.94,1.52,2.941,,,,1.126,,Gaia_DR3,-11.851,14.188,-11.851,0.019,14.188,0.015
Gaia,DR3,3812708095760160000,170.5729152,3.9197298,19.004,2.742,0.847,1.477,24.1477,17.36,,,3.15,,,,1.14,,,-12.772,14.923,-12.723,0.349,14.362,0.284
