Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,4864759888238232320,68.1364792,-38.9682965,12.288,0.771,0.0,0.0,0.0,36.71,36.71,1.24,1.372,,,,1.007,,Gaia_DR3,-0.586,5.347,-0.586,0.01,5.347,0.014
Gaia,DR3,4864723196334008192,69.4376808,-38.1303062,20.153,1.725,1.086,1.3182,16.9372,36.93,,,1.377,,,,1.042,,,-0.853,5.2,-0.643,0.419,5.436,0.577
