Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,2581918597853527424,12.7700114,9.5167683,11.714,0.904,0.0,0.0,0.0,13.94,13.94,0.54,4.276,,,,1.312,,Gaia_DR3,30.833,-7.454,30.833,0.029,-7.454,0.02
Gaia,DR3,2584586356659427840,16.7857875,12.6591812,19.831,3.368,1.258,5.0399,21.0575,15.77,,,4.379,,,,0.955,,,30.522,-8.805,30.772,0.561,-7.671,0.476
