Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,4994237247949280000,7.7095363,-40.5734626,11.629,0.599,0.0,0.0,0.0,0.29,0.29,0.71,1.791,,,,1.196,,Gaia_DR3,38.34,-9.255,38.34,0.018,-9.255,0.025
Gaia,DR3,4997840274539012480,6.8699774,-37.7453941,20.065,2.354,3.017,2.902,33.2429,-2.09,,,1.739,,,,0.977,,,37.133,-9.313,36.835,0.354,-10.378,0.497
