Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,4923860051276772608,0.1855575,-54.8308328,10.588,1.377,0.0,0.0,0.0,21.18,21.18,0.21,16.164,,,,0.906,,Gaia_DR3,-202.711,-71.613,-202.711,0.008,-71.613,0.009
