Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,4919771654727611008,6.7026455,-56.3161011,13.516,0.917,0.0,0.0,0.0,-32.46,-32.46,1.87,2.203,,,,0.999,,Gaia_DR3,21.457,7.271,21.457,0.011,7.271,0.012
Gaia,DR3,4920571682580091520,8.97428,-55.7083903,19.935,2.28,0.487,1.4077,19.6415,-31.26,,,2.285,,,,0.997,,,22.335,8.438,22.479,0.388,8.623,0.413
Gaia,DR3,4921705145925930624,8.9774547,-54.0628021,19.526,2.677,1.199,2.6004,21.3034,-30.74,,,2.232,,,,0.978,,,21.817,8.662,21.802,0.257,9.226,0.321
Gaia,DR3,4920377309539602944,10.8530446,-55.9763538,19.434,2.856,1.014,2.3365,24.7371,-30.49,,,2.288,,,,0.912,,,22.397,8.985,21.976,0.2,9.232,0.245
