Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,381592313648387200,9.5730303,42.4630954,10.759,0.719,0.0,0.0,0.0,-16.67,-16.67,0.42,4.496,,,,0.833,,Gaia_DR3,-21.535,-4.582,-21.535,0.012,-4.582,0.012
Gaia,DR3,371779515968379136,19.9436693,40.2387586,18.143,3.172,0.556,8.0905,32.1862,-19.47,,,4.392,,,,1.08,,,-19.187,-2.714,-18.75,0.183,-2.442,0.17
Gaia,DR3,363677249143232384,12.9674799,34.5645491,19.112,3.04,0.722,8.3312,37.5563,-16.94,,,4.178,,,,1.022,,,-19.505,-5.571,-20.141,0.278,-5.589,0.194
