Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,1506159170017461888,213.1438544,47.0147841,12.963,0.996,0.0,0.0,0.0,-34.51,-34.51,1.04,2.871,,,,1.093,,Gaia_DR3,-29.621,11.127,-29.621,0.012,11.127,0.015
