Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,5412250540681250560,146.1213719,-45.7790974,9.159,2.315,0.0,0.0,0.0,47.42,47.42,0.14,106.173,,,,0.972,,Gaia_DR3,-462.621,-582.668,-462.621,0.014,-582.668,0.015
