Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,4017860992519744384,175.5506755,26.702954,9.582,2.449,0.0,0.0,0.0,8.87,8.87,0.16,102.301,,,,1.125,,Gaia_DR3,895.088,-813.55,895.088,0.026,-813.55,0.025
