Catalog,Type,GaiaDR3,RA,DEC,Gmag,Bp-Rp,Voff(km/s),Sep(deg),3D(pc),Vr(pred),Vr(obs),Vrerr,Plx(mas),SpT,FnuvJ,W1-W3,RUWE,XCrate,RVsrc,PMRApred,PMDecpred,PMRA,PMRAerr,PMDec,PMDecerr
Gaia,DR3,2512326349403275520,26.6329426,2.7003835,9.415,0.693,0.0,0.0,0.0,-0.79,-0.79,0.25,5.29,,,,4.401,,Gaia_DR3,45.531,-40.593,45.531,0.088,-40.593,0.08
